Bathymetry produced by Shom - 540
S186500200
long(DD),lat(DD),depth(m - down positive - LAT)
-1.165,44.738,-0.71
-1.164,44.738,-2.47
-1.163,44.738,-0.06
-1.162,44.738,1.33
-1.161,44.738,0.68
-1.16,44.738,-0.6
-1.159,44.738,-0.2
-1.158,44.738,1.73
-1.157,44.738,1.02
-1.156,44.738,0.27
-1.155,44.738,0.65
-1.154,44.738,1.48
-1.153,44.738,0.99
-1.152,44.738,1.22
-1.151,44.738,1.33
-1.15,44.738,-1.09
-1.149,44.738,-0.04
-1.148,44.738,1.23
-1.147,44.738,2.14
-1.146,44.738,2.21
-1.145,44.738,2.12
-1.144,44.738,2.35
-1.143,44.738,2.21
-1.142,44.738,2.3
-1.141,44.738,2.31
-1.14,44.738,2.42
-1.139,44.738,2.24
-1.138,44.738,2.3
-1.137,44.738,2.28
-1.136,44.738,1.91
-1.135,44.738,0.63
-1.134,44.738,0.62
-1.133,44.738,1.32
-1.132,44.738,1.76
-1.131,44.738,1.91
-1.13,44.738,1.82
-1.129,44.738,1.95
-1.128,44.738,1.16
-1.127,44.738,1.07
-1.126,44.738,1.18
-1.125,44.738,1.87
-1.124,44.738,1.87
-1.123,44.738,2.05
-1.122,44.738,1.88
-1.121,44.738,2.17
-1.12,44.738,2.19
-1.119,44.738,2.1
-1.118,44.738,2.21
-1.117,44.738,2.12
-1.116,44.738,1.88
-1.115,44.738,1.98
-1.114,44.738,1.96
-1.113,44.738,2.07
-1.112,44.738,2.12
-1.111,44.738,2.44
-1.11,44.738,2.7
-1.109,44.738,2.88
-1.108,44.738,3.08
-1.107,44.738,3.35
-1.106,44.738,3.65
-1.105,44.738,3.95
-1.104,44.738,4.2
-1.103,44.738,4.39
-1.102,44.738,4.47
-1.101,44.738,4.44
-1.1,44.738,4.55
-1.099,44.738,5.11
-1.3,44.737,-22.84
-1.299,44.737,-22.76
-1.298,44.737,-22.69
-1.297,44.737,-22.58
-1.296,44.737,-22.49
-1.295,44.737,-22.42
-1.294,44.737,-22.31
-1.293,44.737,-22.22
-1.292,44.737,-22.18
-1.291,44.737,-22.12
-1.29,44.737,-21.98
-1.289,44.737,-21.86
-1.288,44.737,-21.72
-1.287,44.737,-21.7
-1.286,44.737,-21.58
-1.285,44.737,-21.45
-1.284,44.737,-21.4
-1.283,44.737,-21.29
-1.282,44.737,-21.22
-1.281,44.737,-21.16
-1.28,44.737,-21.02
-1.279,44.737,-20.92
-1.278,44.737,-20.83
-1.277,44.737,-20.69
-1.276,44.737,-20.52
-1.275,44.737,-20.37
-1.274,44.737,-20.19
-1.273,44.737,-20.06
-1.272,44.737,-19.87
-1.271,44.737,-19.62
-1.27,44.737,-19.33
-1.269,44.737,-19.02
-1.268,44.737,-18.71
-1.267,44.737,-18.26
-1.266,44.737,-17.76
-1.265,44.737,-17.17
-1.264,44.737,-16.4
-1.263,44.737,-15.58
-1.262,44.737,-14.7
-1.261,44.737,-13.66
-1.26,44.737,-12.73
-1.259,44.737,-11.95
-1.258,44.737,-11.12
-1.257,44.737,-10.0
-1.256,44.737,-8.35
-1.255,44.737,-5.93
-1.254,44.737,-3.3
-1.253,44.737,-4.07
-1.252,44.737,-4.38
-1.251,44.737,-3.84
-1.25,44.737,-1.44
-1.249,44.737,0.05
-1.248,44.737,1.23
-1.247,44.737,2.08
-1.19,44.737,3.37
-1.189,44.737,3.36
-1.188,44.737,3.26
-1.187,44.737,3.05
-1.186,44.737,2.92
-1.185,44.737,2.62
-1.184,44.737,2.07
-1.183,44.737,1.74
-1.182,44.737,1.88
-1.181,44.737,2.02
-1.18,44.737,2.06
-1.179,44.737,2.07
-1.178,44.737,2.07
-1.177,44.737,1.75
-1.176,44.737,1.43
-1.175,44.737,1.56
-1.174,44.737,2.32
-1.173,44.737,1.59
-1.172,44.737,1.82
-1.171,44.737,1.65
-1.17,44.737,1.65
-1.169,44.737,1.75
-1.168,44.737,1.76
-1.167,44.737,1.61
-1.166,44.737,0.87
-1.165,44.737,-0.08
-1.164,44.737,-0.7
-1.163,44.737,1.21
-1.162,44.737,1.23
-1.161,44.737,-0.48
-1.16,44.737,-0.03
-1.159,44.737,-2.84
-1.158,44.737,-0.36
-1.157,44.737,-0.41
-1.156,44.737,-1.55
-1.155,44.737,-0.66
-1.154,44.737,-0.04
-1.153,44.737,-0.7
-1.152,44.737,-0.24
-1.151,44.737,-0.08
-1.15,44.737,-1.23
-1.149,44.737,0.21
-1.148,44.737,1.4
-1.147,44.737,1.82
-1.146,44.737,2.14
-1.145,44.737,1.85
-1.144,44.737,2.21
-1.143,44.737,1.65
-1.142,44.737,1.46
-1.141,44.737,2.33
-1.14,44.737,2.13
-1.139,44.737,1.48
-1.138,44.737,1.63
-1.137,44.737,2.24
-1.136,44.737,1.93
-1.135,44.737,0.4
-1.134,44.737,0.25
-1.133,44.737,1.44
-1.132,44.737,1.34
-1.131,44.737,1.87
-1.13,44.737,1.37
-1.129,44.737,1.69
-1.128,44.737,1.33
-1.127,44.737,1.0
-1.126,44.737,1.32
-1.125,44.737,1.68
-1.124,44.737,1.97
-1.123,44.737,1.96
-1.122,44.737,1.34
-1.121,44.737,2.05
-1.12,44.737,2.08
-1.119,44.737,1.96
-1.118,44.737,2.03
-1.117,44.737,1.99
-1.116,44.737,1.85
-1.115,44.737,1.78
-1.114,44.737,1.72
-1.113,44.737,2.0
-1.112,44.737,2.21
-1.111,44.737,2.21
-1.11,44.737,2.32
-1.109,44.737,2.32
-1.108,44.737,2.49
-1.107,44.737,2.76
-1.106,44.737,3.04
-1.105,44.737,3.29
-1.104,44.737,3.51
-1.103,44.737,3.7
-1.102,44.737,3.83
-1.101,44.737,3.97
-1.1,44.737,4.25
-1.099,44.737,4.84
-1.098,44.737,5.7
-1.097,44.737,6.1
-1.3,44.736,-22.82
-1.299,44.736,-22.75
-1.298,44.736,-22.65
-1.297,44.736,-22.56
-1.296,44.736,-22.47
-1.295,44.736,-22.36
-1.294,44.736,-22.28
-1.293,44.736,-22.21
-1.292,44.736,-22.15
-1.291,44.736,-22.06
-1.29,44.736,-21.97
-1.289,44.736,-21.81
-1.288,44.736,-21.67
-1.287,44.736,-21.61
-1.286,44.736,-21.57
-1.285,44.736,-21.43
-1.284,44.736,-21.34
-1.283,44.736,-21.24
-1.282,44.736,-21.16
-1.281,44.736,-21.1
-1.28,44.736,-20.97
-1.279,44.736,-20.9
-1.278,44.736,-20.78
-1.277,44.736,-20.61
-1.276,44.736,-20.45
-1.275,44.736,-20.33
-1.274,44.736,-20.21
-1.273,44.736,-20.02
-1.272,44.736,-19.83
-1.271,44.736,-19.54
-1.27,44.736,-19.27
-1.269,44.736,-18.95
-1.268,44.736,-18.62
-1.267,44.736,-18.22
-1.266,44.736,-17.66
-1.265,44.736,-16.99
-1.264,44.736,-16.26
-1.263,44.736,-15.39
-1.262,44.736,-14.45
-1.261,44.736,-13.43
-1.26,44.736,-12.46
-1.259,44.736,-11.7
-1.258,44.736,-10.96
-1.257,44.736,-9.79
-1.256,44.736,-7.74
-1.255,44.736,-4.87
-1.254,44.736,-3.52
-1.253,44.736,-4.34
-1.252,44.736,-5.49
-1.251,44.736,-3.46
-1.25,44.736,-1.04
-1.249,44.736,0.26
-1.248,44.736,1.9
-1.247,44.736,2.02
-1.191,44.736,3.37
-1.19,44.736,1.98
-1.189,44.736,2.22
-1.188,44.736,2.14
-1.187,44.736,1.83
-1.186,44.736,2.59
-1.185,44.736,2.27
-1.184,44.736,1.71
-1.183,44.736,1.65
-1.182,44.736,1.71
-1.181,44.736,1.69
-1.18,44.736,1.92
-1.179,44.736,1.92
-1.178,44.736,1.99
-1.177,44.736,1.88
-1.176,44.736,1.69
-1.175,44.736,1.72
-1.174,44.736,1.73
-1.173,44.736,2.15
-1.172,44.736,1.9
-1.171,44.736,1.83
-1.17,44.736,1.79
-1.169,44.736,1.86
-1.168,44.736,1.74
-1.167,44.736,1.71
-1.166,44.736,0.82
-1.165,44.736,-0.8
-1.164,44.736,-1.3
-1.163,44.736,-0.85
-1.162,44.736,-1.61
-1.161,44.736,-4.42
-1.16,44.736,-2.45
-1.159,44.736,-3.78
-1.158,44.736,0.19
-1.157,44.736,0.42
-1.156,44.736,-0.13
-1.155,44.736,-0.0
-1.154,44.736,0.49
-1.153,44.736,0.21
-1.152,44.736,-0.01
-1.151,44.736,0.56
-1.15,44.736,0.75
-1.149,44.736,1.97
-1.148,44.736,1.96
-1.147,44.736,0.81
-1.146,44.736,0.62
-1.145,44.736,0.19
-1.144,44.736,0.38
-1.143,44.736,0.68
-1.142,44.736,-0.63
-1.141,44.736,0.03
-1.14,44.736,0.33
-1.139,44.736,-0.28
-1.138,44.736,-0.08
-1.137,44.736,0.59
-1.136,44.736,0.21
-1.135,44.736,-0.51
-1.134,44.736,0.69
-1.133,44.736,1.38
-1.132,44.736,0.06
-1.131,44.736,0.34
-1.13,44.736,0.8
-1.129,44.736,1.68
-1.128,44.736,1.78
-1.127,44.736,1.51
-1.126,44.736,1.49
-1.125,44.736,1.22
-1.124,44.736,1.59
-1.123,44.736,1.04
-1.122,44.736,-0.1
-1.121,44.736,1.3
-1.12,44.736,1.74
-1.119,44.736,1.7
-1.118,44.736,1.86
-1.117,44.736,1.89
-1.116,44.736,1.84
-1.115,44.736,1.75
-1.114,44.736,1.81
-1.113,44.736,2.05
-1.112,44.736,2.06
-1.111,44.736,1.99
-1.11,44.736,2.06
-1.109,44.736,1.83
-1.108,44.736,1.98
-1.107,44.736,2.25
-1.106,44.736,2.51
-1.105,44.736,2.7
-1.104,44.736,2.87
-1.103,44.736,3.06
-1.102,44.736,3.27
-1.101,44.736,3.53
-1.1,44.736,3.92
-1.099,44.736,4.52
-1.098,44.736,5.25
-1.097,44.736,5.8
-1.096,44.736,6.1
-1.093,44.736,6.09
-1.3,44.735,-22.78
-1.299,44.735,-22.72
-1.298,44.735,-22.6
-1.297,44.735,-22.53
-1.296,44.735,-22.44
-1.295,44.735,-22.35
-1.294,44.735,-22.26
-1.293,44.735,-22.19
-1.292,44.735,-22.12
-1.291,44.735,-22.02
-1.29,44.735,-21.93
-1.289,44.735,-21.79
-1.288,44.735,-21.68
-1.287,44.735,-21.61
-1.286,44.735,-21.49
-1.285,44.735,-21.4
-1.284,44.735,-21.35
-1.283,44.735,-21.23
-1.282,44.735,-21.14
-1.281,44.735,-21.09
-1.28,44.735,-20.99
-1.279,44.735,-20.86
-1.278,44.735,-20.73
-1.277,44.735,-20.56
-1.276,44.735,-20.45
-1.275,44.735,-20.31
-1.274,44.735,-20.18
-1.273,44.735,-20.07
-1.272,44.735,-19.77
-1.271,44.735,-19.5
-1.27,44.735,-19.23
-1.269,44.735,-18.9
-1.268,44.735,-18.55
-1.267,44.735,-18.08
-1.266,44.735,-17.52
-1.265,44.735,-16.85
-1.264,44.735,-16.16
-1.263,44.735,-15.22
-1.262,44.735,-14.18
-1.261,44.735,-13.19
-1.26,44.735,-12.22
-1.259,44.735,-11.51
-1.258,44.735,-10.69
-1.257,44.735,-9.53
-1.256,44.735,-7.22
-1.255,44.735,-4.56
-1.254,44.735,-3.86
-1.253,44.735,-6.09
-1.252,44.735,-5.54
-1.251,44.735,-2.85
-1.25,44.735,-0.73
-1.249,44.735,0.92
-1.248,44.735,2.02
-1.247,44.735,7.86
-1.191,44.735,3.19
-1.19,44.735,2.08
-1.189,44.735,2.06
-1.188,44.735,1.88
-1.187,44.735,1.74
-1.186,44.735,1.44
-1.185,44.735,1.83
-1.184,44.735,1.72
-1.183,44.735,1.54
-1.182,44.735,1.72
-1.181,44.735,1.6
-1.18,44.735,1.51
-1.179,44.735,1.58
-1.178,44.735,1.72
-1.177,44.735,1.8
-1.176,44.735,1.81
-1.175,44.735,1.85
-1.174,44.735,1.52
-1.173,44.735,1.57
-1.172,44.735,1.62
-1.171,44.735,1.75
-1.17,44.735,1.79
-1.169,44.735,2.03
-1.168,44.735,1.79
-1.167,44.735,1.57
-1.166,44.735,1.42
-1.165,44.735,0.06
-1.164,44.735,-1.88
-1.163,44.735,-2.83
-1.162,44.735,-3.85
-1.161,44.735,-3.84
-1.16,44.735,0.11
-1.159,44.735,-0.21
-1.158,44.735,1.43
-1.157,44.735,1.56
-1.156,44.735,1.61
-1.155,44.735,1.49
-1.154,44.735,1.99
-1.153,44.735,2.01
-1.152,44.735,1.65
-1.151,44.735,2.01
-1.15,44.735,2.03
-1.149,44.735,2.1
-1.148,44.735,1.5
-1.147,44.735,-0.76
-1.146,44.735,-0.43
-1.145,44.735,-0.62
-1.144,44.735,-1.13
-1.143,44.735,-0.15
-1.142,44.735,-1.11
-1.141,44.735,-0.93
-1.14,44.735,-0.09
-1.139,44.735,-0.56
-1.138,44.735,-0.97
-1.137,44.735,0.06
-1.136,44.735,-0.22
-1.135,44.735,-1.37
-1.134,44.735,1.47
-1.133,44.735,1.75
-1.132,44.735,0.8
-1.131,44.735,-0.73
-1.13,44.735,-0.82
-1.129,44.735,0.74
-1.128,44.735,1.8
-1.127,44.735,1.52
-1.126,44.735,0.93
-1.125,44.735,0.44
-1.124,44.735,1.7
-1.123,44.735,1.23
-1.122,44.735,0.43
-1.121,44.735,1.83
-1.12,44.735,1.96
-1.119,44.735,2.05
-1.118,44.735,1.97
-1.117,44.735,1.88
-1.116,44.735,1.82
-1.115,44.735,1.73
-1.114,44.735,1.84
-1.113,44.735,1.95
-1.112,44.735,1.87
-1.111,44.735,1.69
-1.11,44.735,1.75
-1.109,44.735,1.61
-1.108,44.735,1.7
-1.107,44.735,1.92
-1.106,44.735,2.12
-1.105,44.735,2.16
-1.104,44.735,2.27
-1.103,44.735,2.46
-1.102,44.735,2.71
-1.101,44.735,3.04
-1.1,44.735,3.49
-1.099,44.735,4.08
-1.098,44.735,4.75
-1.097,44.735,5.35
-1.096,44.735,5.81
-1.095,44.735,6.1
-1.3,44.734,-22.74
-1.299,44.734,-22.67
-1.298,44.734,-22.56
-1.297,44.734,-22.49
-1.296,44.734,-22.39
-1.295,44.734,-22.32
-1.294,44.734,-22.21
-1.293,44.734,-22.17
-1.292,44.734,-22.05
-1.291,44.734,-21.99
-1.29,44.734,-21.88
-1.289,44.734,-21.8
-1.288,44.734,-21.64
-1.287,44.734,-21.51
-1.286,44.734,-21.43
-1.285,44.734,-21.35
-1.284,44.734,-21.31
-1.283,44.734,-21.2
-1.282,44.734,-21.14
-1.281,44.734,-21.11
-1.28,44.734,-20.93
-1.279,44.734,-20.85
-1.278,44.734,-20.75
-1.277,44.734,-20.54
-1.276,44.734,-20.41
-1.275,44.734,-20.26
-1.274,44.734,-20.11
-1.273,44.734,-19.96
-1.272,44.734,-19.73
-1.271,44.734,-19.42
-1.27,44.734,-19.18
-1.269,44.734,-18.83
-1.268,44.734,-18.44
-1.267,44.734,-18.01
-1.266,44.734,-17.45
-1.265,44.734,-16.71
-1.264,44.734,-15.97
-1.263,44.734,-15.02
-1.262,44.734,-13.97
-1.261,44.734,-12.84
-1.26,44.734,-12.04
-1.259,44.734,-11.36
-1.258,44.734,-10.54
-1.257,44.734,-9.28
-1.256,44.734,-6.9
-1.255,44.734,-4.15
-1.254,44.734,-5.41
-1.253,44.734,-6.04
-1.252,44.734,-4.94
-1.251,44.734,-2.28
-1.25,44.734,-0.62
-1.249,44.734,1.21
-1.248,44.734,3.6
-1.247,44.734,8.87
-1.189,44.734,1.63
-1.188,44.734,1.5
-1.187,44.734,1.35
-1.186,44.734,1.3
-1.185,44.734,1.43
-1.184,44.734,1.82
-1.183,44.734,1.64
-1.182,44.734,1.62
-1.181,44.734,1.63
-1.18,44.734,1.59
-1.179,44.734,1.71
-1.178,44.734,1.67
-1.177,44.734,2.36
-1.176,44.734,1.57
-1.175,44.734,1.6
-1.174,44.734,1.68
-1.173,44.734,1.66
-1.172,44.734,1.47
-1.171,44.734,1.72
-1.17,44.734,1.85
-1.169,44.734,1.63
-1.168,44.734,1.64
-1.167,44.734,1.45
-1.166,44.734,1.22
-1.165,44.734,1.11
-1.164,44.734,-1.37
-1.163,44.734,-4.01
-1.162,44.734,-5.07
-1.161,44.734,-2.9
-1.16,44.734,1.25
-1.159,44.734,1.49
-1.158,44.734,1.78
-1.157,44.734,1.72
-1.156,44.734,1.7
-1.155,44.734,1.75
-1.154,44.734,1.97
-1.153,44.734,2.05
-1.152,44.734,2.19
-1.151,44.734,2.38
-1.15,44.734,2.3
-1.149,44.734,1.38
-1.148,44.734,0.38
-1.147,44.734,-0.54
-1.146,44.734,0.25
-1.145,44.734,0.5
-1.144,44.734,0.34
-1.143,44.734,1.68
-1.142,44.734,0.98
-1.141,44.734,1.06
-1.14,44.734,1.48
-1.139,44.734,0.66
-1.138,44.734,0.53
-1.137,44.734,1.54
-1.136,44.734,1.61
-1.135,44.734,0.76
-1.134,44.734,1.65
-1.133,44.734,1.62
-1.132,44.734,0.44
-1.131,44.734,-1.04
-1.13,44.734,-2.03
-1.129,44.734,0.22
-1.128,44.734,1.38
-1.127,44.734,1.39
-1.126,44.734,0.8
-1.125,44.734,1.05
-1.124,44.734,1.73
-1.123,44.734,1.85
-1.122,44.734,1.51
-1.121,44.734,1.83
-1.12,44.734,1.77
-1.119,44.734,1.94
-1.118,44.734,1.95
-1.117,44.734,1.89
-1.116,44.734,1.94
-1.115,44.734,1.92
-1.114,44.734,1.98
-1.113,44.734,1.98
-1.112,44.734,1.9
-1.111,44.734,1.76
-1.11,44.734,1.76
-1.109,44.734,1.69
-1.108,44.734,1.81
-1.107,44.734,1.84
-1.106,44.734,1.94
-1.105,44.734,1.64
-1.104,44.734,1.66
-1.103,44.734,1.87
-1.102,44.734,2.14
-1.101,44.734,2.49
-1.1,44.734,2.97
-1.099,44.734,3.56
-1.098,44.734,4.2
-1.097,44.734,4.8
-1.096,44.734,5.32
-1.095,44.734,5.73
-1.094,44.734,6.1
-1.3,44.733,-22.64
-1.299,44.733,-22.6
-1.298,44.733,-22.49
-1.297,44.733,-22.39
-1.296,44.733,-22.34
-1.295,44.733,-22.28
-1.294,44.733,-22.15
-1.293,44.733,-22.08
-1.292,44.733,-21.99
-1.291,44.733,-21.88
-1.29,44.733,-21.84
-1.289,44.733,-21.71
-1.288,44.733,-21.59
-1.287,44.733,-21.5
-1.286,44.733,-21.38
-1.285,44.733,-21.32
-1.284,44.733,-21.29
-1.283,44.733,-21.19
-1.282,44.733,-21.07
-1.281,44.733,-21.06
-1.28,44.733,-20.88
-1.279,44.733,-20.8
-1.278,44.733,-20.68
-1.277,44.733,-20.52
-1.276,44.733,-20.37
-1.275,44.733,-20.21
-1.274,44.733,-20.06
-1.273,44.733,-19.89
-1.272,44.733,-19.6
-1.271,44.733,-19.33
-1.27,44.733,-19.06
-1.269,44.733,-18.8
-1.268,44.733,-18.36
-1.267,44.733,-17.93
-1.266,44.733,-17.36
-1.265,44.733,-16.61
-1.264,44.733,-15.78
-1.263,44.733,-14.74
-1.262,44.733,-13.68
-1.261,44.733,-12.65
-1.26,44.733,-11.91
-1.259,44.733,-11.22
-1.258,44.733,-10.41
-1.257,44.733,-9.16
-1.256,44.733,-6.56
-1.255,44.733,-3.7
-1.254,44.733,-5.3
-1.253,44.733,-5.7
-1.252,44.733,-4.3
-1.251,44.733,-1.35
-1.25,44.733,-0.59
-1.249,44.733,1.64
-1.248,44.733,4.9
-1.247,44.733,10.37
-1.19,44.733,5.87
-1.189,44.733,1.41
-1.188,44.733,1.14
-1.187,44.733,1.14
-1.186,44.733,1.56
-1.185,44.733,1.7
-1.184,44.733,1.61
-1.183,44.733,1.57
-1.182,44.733,1.61
-1.181,44.733,1.66
-1.18,44.733,1.54
-1.179,44.733,1.39
-1.178,44.733,0.93
-1.177,44.733,1.33
-1.176,44.733,2.34
-1.175,44.733,1.53
-1.174,44.733,1.49
-1.173,44.733,1.8
-1.172,44.733,1.35
-1.171,44.733,1.52
-1.17,44.733,2.07
-1.169,44.733,1.8
-1.168,44.733,1.65
-1.167,44.733,1.44
-1.166,44.733,1.2
-1.165,44.733,0.21
-1.164,44.733,-1.2
-1.163,44.733,-3.66
-1.162,44.733,-4.35
-1.161,44.733,-2.53
-1.16,44.733,0.46
-1.159,44.733,1.8
-1.158,44.733,1.64
-1.157,44.733,1.63
-1.156,44.733,2.14
-1.155,44.733,1.75
-1.154,44.733,1.72
-1.153,44.733,1.92
-1.152,44.733,2.24
-1.151,44.733,2.2
-1.15,44.733,1.86
-1.149,44.733,0.22
-1.148,44.733,-0.89
-1.147,44.733,-0.93
-1.146,44.733,0.53
-1.145,44.733,1.8
-1.144,44.733,1.57
-1.143,44.733,1.87
-1.142,44.733,1.83
-1.141,44.733,1.72
-1.14,44.733,1.69
-1.139,44.733,1.15
-1.138,44.733,1.24
-1.137,44.733,1.7
-1.136,44.733,1.7
-1.135,44.733,1.68
-1.134,44.733,1.61
-1.133,44.733,1.6
-1.132,44.733,0.49
-1.131,44.733,0.41
-1.13,44.733,0.94
-1.129,44.733,1.8
-1.128,44.733,1.69
-1.127,44.733,1.29
-1.126,44.733,0.58
-1.125,44.733,1.66
-1.124,44.733,1.8
-1.123,44.733,1.92
-1.122,44.733,2.07
-1.121,44.733,2.0
-1.12,44.733,1.88
-1.119,44.733,1.96
-1.118,44.733,1.99
-1.117,44.733,2.03
-1.116,44.733,2.12
-1.115,44.733,2.07
-1.114,44.733,2.06
-1.113,44.733,1.99
-1.112,44.733,1.98
-1.111,44.733,1.83
-1.11,44.733,1.56
-1.109,44.733,1.65
-1.108,44.733,1.79
-1.107,44.733,1.94
-1.106,44.733,1.96
-1.105,44.733,0.98
-1.104,44.733,1.02
-1.103,44.733,1.31
-1.102,44.733,1.54
-1.101,44.733,1.88
-1.1,44.733,2.38
-1.099,44.733,2.99
-1.098,44.733,3.62
-1.097,44.733,4.22
-1.096,44.733,4.77
-1.095,44.733,5.29
-1.094,44.733,5.85
-1.093,44.733,6.64
-1.3,44.732,-22.59
-1.299,44.732,-22.58
-1.298,44.732,-22.45
-1.297,44.732,-22.37
-1.296,44.732,-22.3
-1.295,44.732,-22.23
-1.294,44.732,-22.13
-1.293,44.732,-22.06
-1.292,44.732,-21.98
-1.291,44.732,-21.81
-1.29,44.732,-21.82
-1.289,44.732,-21.67
-1.288,44.732,-21.54
-1.287,44.732,-21.45
-1.286,44.732,-21.33
-1.285,44.732,-21.27
-1.284,44.732,-21.22
-1.283,44.732,-21.11
-1.282,44.732,-21.02
-1.281,44.732,-20.95
-1.28,44.732,-20.82
-1.279,44.732,-20.71
-1.278,44.732,-20.56
-1.277,44.732,-20.44
-1.276,44.732,-20.35
-1.275,44.732,-20.18
-1.274,44.732,-20.0
-1.273,44.732,-19.74
-1.272,44.732,-19.52
-1.271,44.732,-19.25
-1.27,44.732,-18.97
-1.269,44.732,-18.69
-1.268,44.732,-18.28
-1.267,44.732,-17.84
-1.266,44.732,-17.19
-1.265,44.732,-16.38
-1.264,44.732,-15.42
-1.263,44.732,-14.41
-1.262,44.732,-13.42
-1.261,44.732,-12.39
-1.26,44.732,-11.78
-1.259,44.732,-11.08
-1.258,44.732,-10.24
-1.257,44.732,-8.65
-1.256,44.732,-5.87
-1.255,44.732,-3.53
-1.254,44.732,-5.76
-1.253,44.732,-5.42
-1.252,44.732,-3.57
-1.251,44.732,-1.7
-1.25,44.732,0.01
-1.249,44.732,2.32
-1.248,44.732,5.67
-1.19,44.732,3.79
-1.189,44.732,0.87
-1.188,44.732,1.61
-1.187,44.732,1.69
-1.186,44.732,1.62
-1.185,44.732,2.04
-1.184,44.732,1.75
-1.183,44.732,1.56
-1.182,44.732,1.59
-1.181,44.732,1.65
-1.18,44.732,1.61
-1.179,44.732,1.62
-1.178,44.732,1.42
-1.177,44.732,1.71
-1.176,44.732,1.63
-1.175,44.732,2.21
-1.174,44.732,1.88
-1.173,44.732,1.38
-1.172,44.732,0.67
-1.171,44.732,0.53
-1.17,44.732,1.57
-1.169,44.732,1.63
-1.168,44.732,1.54
-1.167,44.732,1.42
-1.166,44.732,1.54
-1.165,44.732,-0.25
-1.164,44.732,-2.98
-1.163,44.732,-4.02
-1.162,44.732,-3.73
-1.161,44.732,-0.83
-1.16,44.732,0.29
-1.159,44.732,1.48
-1.158,44.732,1.77
-1.157,44.732,1.63
-1.156,44.732,1.99
-1.155,44.732,2.14
-1.154,44.732,1.7
-1.153,44.732,1.72
-1.152,44.732,2.04
-1.151,44.732,2.23
-1.15,44.732,1.73
-1.149,44.732,-0.52
-1.148,44.732,-1.86
-1.147,44.732,-1.36
-1.146,44.732,0.51
-1.145,44.732,1.72
-1.144,44.732,1.7
-1.143,44.732,1.75
-1.142,44.732,1.78
-1.141,44.732,1.7
-1.14,44.732,1.69
-1.139,44.732,1.53
-1.138,44.732,1.59
-1.137,44.732,1.73
-1.136,44.732,1.72
-1.135,44.732,1.6
-1.134,44.732,0.69
-1.133,44.732,0.32
-1.132,44.732,0.55
-1.131,44.732,1.27
-1.13,44.732,1.69
-1.129,44.732,1.93
-1.128,44.732,1.71
-1.127,44.732,1.7
-1.126,44.732,1.4
-1.125,44.732,1.67
-1.124,44.732,1.21
-1.123,44.732,1.19
-1.122,44.732,2.08
-1.121,44.732,2.02
-1.12,44.732,1.97
-1.119,44.732,1.97
-1.118,44.732,2.01
-1.117,44.732,2.07
-1.116,44.732,2.15
-1.115,44.732,2.1
-1.114,44.732,2.12
-1.113,44.732,2.02
-1.112,44.732,1.95
-1.111,44.732,2.04
-1.11,44.732,1.8
-1.109,44.732,1.74
-1.108,44.732,1.72
-1.107,44.732,1.84
-1.106,44.732,1.68
-1.105,44.732,0.04
-1.104,44.732,0.49
-1.103,44.732,0.87
-1.102,44.732,0.88
-1.101,44.732,1.18
-1.1,44.732,1.75
-1.099,44.732,2.42
-1.098,44.732,3.06
-1.097,44.732,3.66
-1.096,44.732,4.2
-1.095,44.732,4.72
-1.094,44.732,5.28
-1.093,44.732,5.91
-1.092,44.732,6.43
-1.3,44.731,-22.57
-1.299,44.731,-22.52
-1.298,44.731,-22.42
-1.297,44.731,-22.35
-1.296,44.731,-22.23
-1.295,44.731,-22.16
-1.294,44.731,-22.05
-1.293,44.731,-22.04
-1.292,44.731,-21.91
-1.291,44.731,-21.79
-1.29,44.731,-21.74
-1.289,44.731,-21.62
-1.288,44.731,-21.51
-1.287,44.731,-21.37
-1.286,44.731,-21.31
-1.285,44.731,-21.25
-1.284,44.731,-21.22
-1.283,44.731,-21.06
-1.282,44.731,-20.97
-1.281,44.731,-20.89
-1.28,44.731,-20.77
-1.279,44.731,-20.69
-1.278,44.731,-20.51
-1.277,44.731,-20.42
-1.276,44.731,-20.3
-1.275,44.731,-20.15
-1.274,44.731,-19.97
-1.273,44.731,-19.71
-1.272,44.731,-19.47
-1.271,44.731,-19.2
-1.27,44.731,-18.93
-1.269,44.731,-18.67
-1.268,44.731,-18.24
-1.267,44.731,-17.71
-1.266,44.731,-17.05
-1.265,44.731,-16.18
-1.264,44.731,-15.18
-1.263,44.731,-14.13
-1.262,44.731,-13.36
-1.261,44.731,-12.47
-1.26,44.731,-11.69
-1.259,44.731,-10.92
-1.258,44.731,-9.99
-1.257,44.731,-8.46
-1.256,44.731,-5.51
-1.255,44.731,-3.67
-1.254,44.731,-5.69
-1.253,44.731,-4.74
-1.252,44.731,-3.08
-1.251,44.731,-0.83
-1.25,44.731,1.01
-1.249,44.731,3.12
-1.248,44.731,6.42
-1.19,44.731,2.33
-1.189,44.731,0.86
-1.188,44.731,1.16
-1.187,44.731,2.0
-1.186,44.731,1.9
-1.185,44.731,1.44
-1.184,44.731,1.6
-1.183,44.731,1.62
-1.182,44.731,1.59
-1.181,44.731,1.63
-1.18,44.731,1.51
-1.179,44.731,1.46
-1.178,44.731,1.7
-1.177,44.731,2.27
-1.176,44.731,1.69
-1.175,44.731,1.49
